date,iso,avg_rating,total_ratings,new_avg_rating,new_ratings,name,store,code
2024-12-30,ID,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-06,ID,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-13,ID,5.0,2.0,5.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-20,ID,5.0,7.0,5.0,5.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-27,ID,4.47,197.0,4.45,190.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-03,ID,4.24,245.0,3.31,48.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-10,ID,4.21,265.0,3.75,20.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-17,ID,4.19,277.0,3.83,12.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-24,ID,4.14,288.0,2.82,11.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-03,ID,4.13,295.0,3.57,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-10,ID,4.11,304.0,3.67,9.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-17,ID,4.12,311.0,4.43,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-24,ID,4.12,313.0,4.5,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-31,ID,4.13,319.0,4.33,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-07,ID,4.12,321.0,3.5,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-14,ID,4.13,335.0,4.29,14.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-21,ID,4.11,337.0,2.25,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-28,ID,4.12,340.0,5.0,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-05,ID,4.11,350.0,3.8,10.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-12,ID,4.09,356.0,3.0,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-19,ID,4.07,364.0,3.25,8.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-26,ID,4.05,371.0,2.86,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-02,ID,4.05,379.0,4.0,8.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-09,ID,4.05,384.0,4.2,5.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-16,ID,4.05,388.0,3.75,4.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-23,ID,4.04,390.0,3.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-30,ID,4.03,391.0,1.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-07,ID,4.01,394.0,2.33,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-14,ID,4.03,400.0,5.0,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-21,ID,4.03,401.0,4.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-28,ID,4.03,403.0,4.5,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-04,ID,4.03,405.0,5.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-11,ID,4.02,410.0,3.0,5.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-18,ID,4.03,412.0,5.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-25,ID,4.03,414.0,5.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-01,ID,4.03,414.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-08,ID,4.04,414.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-15,ID,4.02,421.0,2.86,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-22,ID,4.02,423.0,3.33,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-29,ID,4.02,423.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-06,ID,4.01,424.0,1.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-13,ID,4.0,426.0,3.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-20,ID,4.0,427.0,3.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-27,ID,4.0,432.0,4.2,5.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-11-03,ID,4.0,433.0,5.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-11-10,ID,4.0,435.0,3.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-11-17,ID,3.99,436.0,1.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-12-01,ID,3.99,436.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2022-12-26,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-02,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-09,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-16,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-23,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-30,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-06,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-13,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-20,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-27,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-06,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-13,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-20,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-27,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-03,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-10,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-17,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-24,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-01,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-08,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-15,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-22,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-29,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-05,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-12,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-19,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-26,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-03,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-10,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-17,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-24,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-31,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-07,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-14,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-21,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-28,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-04,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-11,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-18,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-25,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-02,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-09,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-16,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-23,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-30,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-06,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-13,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-20,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-27,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-04,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-11,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-18,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-25,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-01,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-08,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-15,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-22,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-29,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-05,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-12,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-19,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-26,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-04,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-11,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-18,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-25,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-04-01,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-04-08,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-04-15,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-04-22,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-04-29,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-05-06,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-05-13,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-05-20,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-05-27,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-06-03,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-06-10,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-06-17,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-06-24,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-07-01,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-07-08,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-07-15,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-07-22,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-07-29,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-08-05,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-08-12,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-08-19,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-08-26,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-09-02,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-09-09,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-09-16,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-09-23,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-09-30,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-10-07,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-10-14,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-10-21,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-10-28,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-11-04,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-11-11,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-11-18,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-11-25,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-12-02,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-12-09,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-12-16,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-12-23,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-12-30,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-06,IN,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-13,IN,5.0,1.0,5.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-20,IN,4.8,20.0,4.79,19.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-01-27,IN,3.9,703.0,3.87,683.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-03,IN,3.79,926.0,3.48,223.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-10,IN,3.75,993.0,3.07,67.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-17,IN,3.74,1031.0,3.47,38.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-02-24,IN,3.73,1055.0,3.46,24.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-03,IN,3.72,1070.0,3.33,15.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-10,IN,3.73,1084.0,4.36,14.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-17,IN,3.73,1100.0,3.76,16.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-24,IN,3.74,1107.0,4.71,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-03-31,IN,3.74,1121.0,3.29,14.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-07,IN,3.73,1129.0,2.88,8.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-14,IN,3.73,1142.0,4.08,13.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-21,IN,3.75,1143.0,4.14,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-04-28,IN,3.75,1149.0,3.33,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-05,IN,3.75,1155.0,3.83,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-12,IN,3.74,1168.0,3.0,13.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-19,IN,3.74,1173.0,4.0,5.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-05-26,IN,3.74,1181.0,3.0,8.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-02,IN,3.74,1184.0,4.67,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-09,IN,3.73,1192.0,3.25,8.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-16,IN,3.73,1194.0,3.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-23,IN,3.74,1197.0,4.5,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-06-30,IN,3.74,1200.0,4.67,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-07,IN,3.73,1203.0,2.33,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-14,IN,3.74,1209.0,4.0,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-21,IN,3.73,1215.0,2.33,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-07-28,IN,3.73,1222.0,4.43,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-04,IN,3.73,1226.0,3.25,4.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-11,IN,3.73,1233.0,4.29,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-18,IN,3.74,1236.0,4.0,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-08-25,IN,3.74,1244.0,3.88,8.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-01,IN,3.74,1247.0,4.33,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-08,IN,3.74,1250.0,3.67,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-15,IN,3.74,1257.0,4.14,7.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-22,IN,3.74,1261.0,4.75,4.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-09-29,IN,3.75,1269.0,4.38,8.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-06,IN,3.75,1270.0,4.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-13,IN,3.74,1275.0,1.8,5.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-20,IN,3.74,1276.0,1.0,1.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-10-27,IN,3.74,1278.0,5.0,2.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-11-03,IN,3.74,1283.0,3.4,5.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-11-10,IN,3.74,1289.0,4.17,6.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-11-17,IN,3.74,1292.0,4.33,3.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2025-12-01,IN,3.74,1294.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2022-12-26,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-02,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-09,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-16,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-23,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-01-30,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-06,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-13,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-20,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-02-27,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-06,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-13,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-20,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-03-27,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-03,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-10,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-17,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-04-24,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-01,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-08,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-15,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-22,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-05-29,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-05,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-12,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-19,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-06-26,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-03,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-10,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-17,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-24,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-07-31,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-07,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-14,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-21,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-08-28,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-04,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-11,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-18,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-09-25,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-02,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-09,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-16,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-23,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-10-30,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-06,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-13,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-20,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-11-27,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-04,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-11,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-18,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2023-12-25,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-01,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-08,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-15,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-22,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-01-29,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-05,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-12,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-19,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-02-26,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-04,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-11,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-18,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
2024-03-25,IT,0.0,0.0,0.0,0.0,DeepSeek - AI Assistant,apple,Deepseek_apple
